Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:28:11,11201,300,104.1953488372093,387,1
20:28:23,11201,300,107.2436170212766,376,1
20:28:08,11201,300,101.57078085642317,397,1
20:26:12,11201,300,74.95092936802973,538,1
20:26:13,11201,300,74.95092936802973,538,1
20:26:24,11201,300,76.22608695652174,529,1
20:27:57,11201,300,92.27368421052631,437,12
20:26:30,11201,300,76.95343511450382,524,1
20:28:14,11201,300,95.78052256532067,421,1
20:26:40,11201,300,78.14651162790697,516,1
20:28:26,11201,300,98.35024390243903,410,1
20:26:54,11201,300,80.16620278330019,503,1
20:27:21,11201,300,84.53584905660378,477,1
20:27:23,11201,300,84.53584905660378,477,1
20:27:39,11201,300,87.28051948051947,462,1
20:27:41,11201,300,87.28051948051947,462,1
20:28:53,11201,300,102.34416243654822,394,1
20:28:34,11201,300,96.46794258373207,418,12
20:28:13,11201,300,91.02392776523702,443,1
20:28:55,11201,300,98.83235294117647,408,1
20:28:48,11201,300,95.78052256532067,421,1
20:28:28,11201,300,91.02392776523702,443,1
20:28:41,11201,300,90.81891891891892,444,1
20:28:44,11201,300,89.21150442477877,452,1
20:29:01,11201,300,92.48532110091743,436,1
20:29:05,11201,300,92.91152073732718,434,14
20:29:18,11201,300,95.78052256532067,421,1
20:29:32,11201,300,98.83235294117647,408,1
20:29:13,11201,300,94.21401869158879,428,1
20:29:31,11201,300,98.35024390243903,410,12
20:30:09,11201,300,108.39677419354838,372,1
20:29:52,11201,300,102.86632653061226,392,1
20:29:20,11201,300,94.65633802816902,426,1
20:30:20,11201,300,106.67619047619048,378,1
20:29:27,11201,300,92.48532110091743,436,1
20:29:23,11201,300,91.43673469387755,441,1
20:30:45,11201,300,111.69972299168975,361,1
20:29:35,11201,300,89.40931263858093,451,1
20:30:55,11201,300,104.1953488372093,387,1
20:30:47,11201,300,100.80900000000001,400,1
20:29:38,11201,300,83.48571428571428,483,13
20:29:57,11201,300,86.71741935483871,465,12
20:30:33,11201,300,93.77581395348838,430,1
20:31:07,11201,300,100.80900000000001,400,1
20:30:27,11201,300,91.02392776523702,443,1
20:30:02,11201,300,84.89178947368421,475,1
20:30:14,11201,300,86.90431034482759,464,12
20:30:22,11201,300,88.04279475982533,458,1
20:31:53,11201,300,109.575,368,1
20:31:23,11201,300,100.55760598503741,401,12
20:30:34,11201,300,87.28051948051947,462,1
20:32:39,11201,300,114.55568181818182,352,1
20:31:42,11201,300,96.93173076923077,416,1
20:30:46,11201,300,83.65892116182573,482,13
20:31:00,11201,300,85.97782515991472,469,1
20:31:22,11201,300,90.00803571428571,448,1
20:31:27,11201,300,90.61483146067417,445,1
20:31:34,11201,300,91.85330296127563,439,1
20:33:05,11201,300,111.69972299168975,361,1
20:32:08,11201,300,96.00857142857143,420,1
20:31:54,11201,300,92.69793103448275,435,1
20:32:48,11201,300,100.05856079404467,403,1
20:32:46,11201,300,98.83235294117647,408,1
20:32:23,11201,300,93.12609699769052,433,1
20:33:21,11201,300,107.2436170212766,376,1
20:32:57,11201,300,100.80900000000001,400,1
20:33:35,11201,300,110.47561643835617,365,1
20:33:20,11201,300,101.31557788944724,398,1
20:32:58,11201,300,92.06301369863013,438,1
20:33:22,11201,300,96.69928057553956,417,12
20:33:24,11201,300,93.99440559440559,429,1
20:33:31,11201,300,95.32765957446809,423,12
20:33:37,11201,300,95.78052256532067,421,1
20:34:27,11201,300,107.5296,375,1
20:34:26,11201,300,103.39384615384616,390,1
20:33:57,11201,300,96.23770883054893,419,1
20:34:04,11201,300,96.46794258373207,418,1
20:34:31,11201,300,102.34416243654822,394,1
20:31:29,11201,300,69.64352331606217,579,13
20:33:41,11201,300,90.20939597315436,447,1
20:32:27,11201,300,77.10057361376673,523,1
20:33:59,11201,300,93.34166666666667,432,1
20:32:20,11201,300,75.93898305084745,531,1
20:32:51,11201,300,80.32589641434262,502,1
20:32:22,11201,300,75.79624060150375,532,12
20:32:50,11201,300,79.69090909090909,506,1
20:33:09,11201,300,82.63032786885246,488,12
20:34:12,11201,300,91.02392776523702,443,12
20:34:20,11201,300,92.48532110091743,436,1
20:34:32,11201,300,94.65633802816902,426,12
20:34:16,11201,300,90.00803571428571,448,12
20:33:30,11201,300,76.80685714285715,525,1
20:34:08,11201,300,82.63032786885246,488,1
20:34:09,11201,300,77.84478764478764,518,13
20:34:10,11201,300,77.69479768786128,519,12
20:34:18,11201,300,78.75703125,512,1
