Departure Time (HH:MM:SS),Distance (m),Flows,Speed,Time Taken (s),Vehicle Type
20:35:09,11201,300,93.55823665893273,431,1
20:34:41,11201,300,87.46984815618221,461,1
20:34:28,11201,300,84.71344537815126,476,1
20:34:51,11201,300,88.81850220264317,454,12
20:35:39,11201,300,98.35024390243903,410,12
20:35:37,11201,300,97.6358353510896,413,12
20:35:41,11201,300,98.35024390243903,410,1
20:35:38,11201,300,96.69928057553956,417,1
20:34:50,11201,300,85.2507399577167,473,1
20:35:55,11201,300,97.16530120481929,415,1
20:36:02,11201,300,98.59070904645478,409,1
20:36:04,11201,300,97.4,414,12
20:36:05,11201,300,97.4,414,1
20:36:10,11201,300,98.35024390243903,410,1
20:35:49,11201,300,92.27368421052631,437,1
20:36:20,11201,300,96.93173076923077,416,1
20:36:25,11201,300,96.00857142857143,420,1
20:36:03,11201,300,90.81891891891892,444,1
20:35:00,11201,300,79.22121807465618,509,1
20:35:11,11201,300,80.80881763527054,499,1
20:35:33,11201,300,84.18288100208768,479,1
20:35:56,11201,300,86.90431034482759,464,1
20:35:57,11201,300,86.71741935483871,465,1
20:36:15,11201,300,76.80685714285715,525,1
20:36:23,11201,300,77.84478764478764,518,1
20:36:27,11201,300,77.24827586206897,522,13
20:36:48,11201,300,80.48622754491018,501,1
20:36:35,11201,300,78.29825242718447,515,1
20:37:31,11201,300,87.66000000000001,460,1
20:36:37,11201,300,78.29825242718447,515,1
20:37:36,11201,300,88.42894736842105,456,1
20:37:50,11201,300,91.02392776523702,443,1
20:36:56,11201,300,80.9710843373494,498,14
20:38:02,11201,300,93.34166666666667,432,1
20:37:44,11201,300,89.40931263858093,451,1
20:37:12,11201,300,83.31322314049588,484,1
20:38:09,11201,300,94.43466042154567,427,1
20:37:45,11201,300,89.21150442477877,452,1
20:38:10,11201,300,94.43466042154567,427,1
20:38:25,11201,300,97.6358353510896,413,1
20:37:57,11201,300,91.22986425339367,442,1
20:38:14,11201,300,91.22986425339367,442,1
20:38:45,11201,300,97.4,414,1
20:37:26,11201,300,81.13400402414487,497,1
20:37:28,11201,300,81.29758064516129,496,1
20:38:44,11201,300,95.78052256532067,421,1
20:38:21,11201,300,90.00803571428571,448,1
20:38:13,11201,300,88.23544857768053,457,12
20:39:08,11201,300,97.6358353510896,413,1
20:39:18,11201,300,97.4,414,1
20:39:03,11201,300,90.61483146067417,445,1
20:39:37,11201,300,96.23770883054893,419,1
20:38:31,11201,300,79.84871287128713,505,1
20:38:40,11201,300,80.9710843373494,498,1
20:39:01,11201,300,84.18288100208768,479,1
20:39:14,11201,300,86.34603854389721,467,1
20:39:11,11201,300,80.16620278330019,503,13
20:39:27,11201,300,82.8,487,13
20:39:19,11201,300,81.13400402414487,497,1
20:39:22,11201,300,81.46181818181819,495,1
20:39:23,11201,300,81.46181818181819,495,1
20:39:40,11201,300,84.00750000000001,480,1
20:40:15,11201,300,90.41165919282511,446,1
20:40:34,11201,300,94.21401869158879,428,1
20:40:41,11201,300,95.55355450236966,422,1
20:39:46,11201,300,83.48571428571428,483,13
20:39:56,11201,300,85.07088607594937,474,1
20:40:13,11201,300,88.04279475982533,458,1
20:40:25,11201,300,90.20939597315436,447,1
20:40:36,11201,300,92.27368421052631,437,12
20:41:10,11201,300,99.3192118226601,406,1
20:40:20,11201,300,86.90431034482759,464,1
20:41:03,11201,300,94.87905882352942,425,1
20:41:11,11201,300,96.23770883054893,419,1
20:42:01,11201,300,105.83622047244096,381,1
20:41:17,11201,300,94.21401869158879,428,1
20:41:19,11201,300,93.55823665893273,431,1
20:41:33,11201,300,96.46794258373207,418,1
20:42:03,11201,300,103.39384615384616,390,1
20:41:35,11201,300,96.23770883054893,419,1
20:41:30,11201,300,93.12609699769052,433,1
20:41:58,11201,300,98.83235294117647,408,12
20:42:19,11201,300,101.06165413533836,399,1
20:41:05,11201,300,84.18288100208768,479,1
20:42:14,11201,300,98.1109489051095,411,1
20:41:22,11201,300,87.09200863930886,463,1
20:41:27,11201,300,87.66000000000001,460,12
20:41:36,11201,300,89.21150442477877,452,1
20:41:38,11201,300,89.21150442477877,452,1
20:41:42,11201,300,89.8075723830735,449,1
20:42:32,11201,300,100.05856079404467,403,1
20:42:26,11201,300,98.1109489051095,411,1
20:42:13,11201,300,92.48532110091743,436,1
20:42:35,11201,300,96.46794258373207,418,1
20:42:38,11201,300,95.10283018867925,424,1
20:42:07,11201,300,87.66000000000001,460,1
20:42:04,11201,300,86.90431034482759,464,1
20:42:59,11201,300,97.87281553398059,412,1
20:43:17,11201,300,101.06165413533836,399,1
20:43:01,11201,300,96.46794258373207,418,12
20:43:38,11201,300,105.83622047244096,381,1
20:42:58,11201,300,91.85330296127563,439,12
20:42:31,11201,300,85.79489361702127,470,14
20:43:52,11201,300,91.85330296127563,439,1
20:44:01,11201,300,93.12609699769052,433,1
20:44:31,11201,300,100.05856079404467,403,1
20:44:45,11201,300,103.39384615384616,390,1
20:44:16,11201,300,96.00857142857143,420,1
20:44:39,11201,300,100.80900000000001,400,1
20:43:16,11201,300,82.2930612244898,490,13
20:42:25,11201,300,73.18257713248639,551,13
20:42:40,11201,300,75.0905027932961,537,1
20:42:57,11201,300,77.24827586206897,522,1
20:42:48,11201,300,75.79624060150375,532,1
20:43:09,11201,300,78.75703125,512,1
20:43:14,11201,300,79.22121807465618,509,1
20:43:31,11201,300,81.62672064777328,494,1
20:43:19,11201,300,79.37716535433071,508,1
20:43:53,11201,300,84.89178947368421,475,1
20:44:58,11201,300,98.1109489051095,411,1
20:43:43,11201,300,82.63032786885246,488,14
20:43:50,11201,300,83.48571428571428,483,1
20:43:59,11201,300,84.89178947368421,475,1
20:45:20,11201,300,100.80900000000001,400,1
20:45:19,11201,300,99.56444444444445,405,1
20:45:27,11201,300,101.31557788944724,398,1
20:45:09,11201,300,96.69928057553956,417,1
20:44:04,11201,300,80.32589641434262,502,1
20:44:42,11201,300,86.53133047210301,466,1
20:44:55,11201,300,88.81850220264317,454,1
20:45:05,11201,300,90.41165919282511,446,12
20:45:23,11201,300,93.99440559440559,429,1
20:45:24,11201,300,93.55823665893273,431,1
20:45:36,11201,300,94.65633802816902,426,12
20:45:07,11201,300,86.90431034482759,464,1
20:45:29,11201,300,90.81891891891892,444,1
20:44:43,11201,300,80.64720000000001,500,13
20:44:44,11201,300,80.48622754491018,501,1
20:45:04,11201,300,83.65892116182573,482,1
20:45:31,11201,300,88.23544857768053,457,12
20:45:37,11201,300,86.71741935483871,465,1
20:45:50,11201,300,89.21150442477877,452,12
20:45:52,11201,300,89.40931263858093,451,1
20:46:20,11201,300,95.32765957446809,423,1
20:45:47,11201,300,88.23544857768053,457,1
20:46:33,11201,300,98.1109489051095,411,1
20:46:25,11201,300,96.00857142857143,420,1
20:46:44,11201,300,100.55760598503741,401,1
20:46:29,11201,300,96.69928057553956,417,1
20:46:36,11201,300,98.1109489051095,411,1
20:46:16,11201,300,93.55823665893273,431,1
20:47:03,11201,300,101.82727272727273,396,12
20:46:05,11201,300,86.53133047210301,466,1
20:46:24,11201,300,90.00803571428571,448,1
20:46:41,11201,300,93.12609699769052,433,1
20:47:21,11201,300,101.82727272727273,396,1
20:47:16,11201,300,99.81089108910892,404,1
20:47:00,11201,300,95.55355450236966,422,1
20:47:01,11201,300,91.02392776523702,443,1
20:47:42,11201,300,99.56444444444445,405,1
20:47:51,11201,300,100.30746268656716,402,1
20:47:20,11201,300,91.43673469387755,441,12
20:46:58,11201,300,86.90431034482759,464,1
20:47:05,11201,300,87.66000000000001,460,1
20:47:07,11201,300,87.85098039215687,459,1
20:48:49,11201,300,112.95126050420168,357,12
20:47:15,11201,300,89.01456953642383,453,1
20:48:07,11201,300,98.83235294117647,408,1
20:47:57,11201,300,95.78052256532067,421,1
20:48:30,11201,300,101.31557788944724,398,1
20:48:57,11201,300,107.5296,375,1
20:48:27,11201,300,98.83235294117647,408,1
